param c := 10;
param m := 11;


param tau:		0					1					2					3					4					5					6					7					8					9					10					11	:=	
			0	0					7.814868396924985	11.45597479189965	11.75123122927247	6.904615327985469	8.744959392753888	8.269037652273115	7.967128444076859	6.933251001805833	7.237055085825735	4.198347211554682	0
			1	7.814868396924985	0					18.31084318882463	3.936362832347483	13.75948372491045	7.229909004171096	8.18583074465187	7.047739952848126	13.78811939873082	14.09192348275072	12.01321560847967	7.814868396924985
			2	11.45597479189965	18.31084318882463	0					22.24720602117211	4.55135946391418	11.08093418465354	10.12501244417276	11.26310323597651	5.109225793705482	6.138919706073913	11.49432200345433	11.45597479189965
			3	11.75123122927247	3.936362832347483	22.24720602117211	0					17.69584655725794	11.16627183651858	12.12219357699935	10.98410278519561	17.7244822310783	18.0282863150982	15.94957844082715	11.75123122927247
			4	6.904615327985469	13.75948372491045	4.55135946391418	17.69584655725794	0					6.529574720739356	5.573652980258584	6.711743772062327	1.948635673820364	9.267560242159734	8.382962539540152	6.904615327985469
			5	8.744959392753888	7.229909004171096	11.08093418465354	11.16627183651858	6.529574720739356	0					0.9559217404807736	0.7778309486770278	6.558210394559722	13.82790430692815	12.94330660430857	8.744959392753888
			6	8.269037652273115	8.18583074465187	10.12501244417276	12.12219357699935	5.573652980258584	0.9559217404807736	0					1.138090791803744	5.602288654078948	13.35198256644738	12.4673848638278	8.269037652273115
			7	7.967128444076859	7.047739952848126	11.26310323597651	10.98410278519561	6.711743772062327	0.7778309486770278	1.138090791803744	0					6.740379445882692	13.05007335825113	12.16547565563154	7.967128444076859
			8	6.933251001805833	13.78811939873082	5.109225793705482	17.7244822310783	1.948635673820364	6.558210394559722	5.602288654078948	6.740379445882692	0					11.2161959159801	10.33159821336052	6.933251001805833
			9	7.237055085825735	14.09192348275072	6.138919706073913	18.0282863150982	9.267560242159734	13.82790430692815	13.35198256644738	13.05007335825113	11.2161959159801	0					7.275402297380417	7.237055085825735
			10	4.198347211554682	12.01321560847967	11.49432200345433	15.94957844082715	8.382962539540152	12.94330660430857	12.4673848638278	12.16547565563154	10.33159821336052	7.275402297380417	0					4.198347211554682
			11	0					0					0					0					0					0					0					0					0					0					0					0;
			
param tau_p:	0					1					2					3					4					5					6					7					8					9					10					11	:=	
			0	0					7.350557421053788	8.134938266322852	11.28144731068345	5.708971810696862	6.18930409004106	5.922349384567627	5.635261088960421	6.545484600287203	6.253450859957489	2.968803615718207	0
			1	7.350557421053788	0					13.80162347424711	3.936362832347483	10.06235881194416	5.154447277308998	5.797158557974384	4.984667569905258	9.821916147504632	13.50806972982576	9.76683956882731	7.350557421053788
			2	8.134938266322852	13.80162347424711	0					17.45460807365266	3.905333825283092	9.536969817420966	8.790453709062813	9.344023204922676	4.808001881923502	5.26714432325152	8.93664752675965	8.134938266322852
			3	11.28144731068345	3.936362832347483	17.45460807365266	0					13.60875934050615	8.17689724412851	8.918330819888325	8.214923854932165	13.14760381582926	17.4414534068659	13.60171987541629	11.28144731068345
			4	5.708971810696862	10.06235881194416	3.905333825283092	13.60875934050615	0					5.631699744428275	4.886108536836072	5.447701806047245	1.37804226914498	6.55736948153193	7.696713251927452	5.708971810696862
			5	6.18930409004106	5.154447277308998	9.536969817420966	8.17689724412851	5.631699744428275	0					0.7550787631055584	0.564892267596095	4.991550074809409	10.91554350973415	9.156966619516277	6.18930409004106
			6	5.922349384567627	5.797158557974384	8.790453709062813	8.918330819888325	4.886108536836072	0.7550787631055584	0					0.832586277926247	4.239529618951609	10.3236953143179	8.868784979126012	5.922349384567627
			7	5.635261088960421	4.984667569905258	9.344023204922676	8.214923854932165	5.447701806047245	0.564892267596095	0.832586277926247	0					4.939424133831209	10.4862990673232	8.603843909735858	5.635261088960421
			8	6.545484600287203	9.821916147504632	4.808001881923502	13.14760381582926	1.37804226914498	4.991550074809409	4.239529618951609	4.939424133831209	0					7.933957012333624	8.813203256785973	6.545484600287203
			9	6.253450859957489	13.50806972982576	5.26714432325152	17.4414534068659	6.55736948153193	10.91554350973415	10.3236953143179	10.4862990673232	7.933957012333624	0					5.182373572225766	6.253450859957489
			10	2.968803615718207	9.76683956882731	8.93664752675965	13.60171987541629	7.696713251927452	9.156966619516277	8.868784979126012	8.603843909735858	8.813203256785973	5.182373572225766	0					2.968803615718207
			11	0					0					0					0					0					0					0					0					0					0					0					0;

					

  
